# Recording Date (IST): 2025-11-07 16:59:34
Timestamp_ms,EMG
3326264,2294
3326265,2294
3326266,2297
3326267,2299
3326268,2302
3326269,2313
3326270,2315
3326271,2313
3326272,2301
3326273,2296
3326274,2281
3326275,2279
3326276,2268
3326277,2281
3326278,2287
3326279,2296
3326280,2297
3326281,2298
3326282,2299
3326283,2299
3326284,2301
3326285,2300
3326286,2302
3326287,2303
3326288,2310
3326289,2312
3326290,2312
3326291,2312
3326292,2313
3326293,2312
3326294,2311
3326295,2312
3326296,2315
3326297,2314
3326298,2316
3326299,2314
3326300,2304
3326301,2299
3326302,2296
3326303,2297
3326304,2299
3326305,2297
3326306,2300
3326307,2299
3326308,2300
3326309,2301
3326310,2301
3326311,2303
3326312,2302
3326313,2303
3326314,2302
3326315,2302
3326316,2312
3326317,2303
3326318,2303
3326319,2312
3326320,2314
3326321,2313
3326322,2315
3326323,2313
3326324,2310
3326325,2300
3326326,2301
3326327,2298
3326328,2296
3326329,2296
3326330,2296
3326331,2297
3326332,2296
3326333,2296
3326334,2297
3326335,2296
3326336,2299
3326337,2298
3326338,2298
3326339,2301
3326340,2312
3326341,2313
3326342,2316
3326343,2319
3326344,2317
3326345,2310
3326346,2287
3326347,2271
3326348,2271
3326349,2271
3326350,2279
3326351,2282
3326352,2284
3326353,2300
3326354,2311
3326355,2314
3326356,2317
3326357,2319
3326358,2320
3326359,2318
3326360,2316
3326361,2311
3326362,2288
3326363,2267
3326364,2250
3326365,2237
3326366,2233
3326367,2248
3326368,2255
3326369,2265
3326370,2268
3326371,2269
3326372,2269
3326373,2267
3326374,2265
3326375,2263
3326376,2264
3326377,2265
3326378,2266
3326379,2264
3326380,2265
3326381,2254
3326382,2251
3326383,2253
3326384,2251
3326385,2250
3326386,2252
3326387,2253
3326388,2252
3326389,2249
3326390,2235
3326391,2234
3326392,2232
3326393,2235
3326394,2239
3326395,2248
3326396,2248
3326397,2250
3326398,2251
3326399,2248
3326400,2236
3326401,2232
3326402,2218
3326403,2207
3326404,2215
3326405,2217
3326406,2222
3326407,2236
3326408,2248
3326409,2249
3326410,2251
3326411,2248
3326412,2222
3326413,2203
3326414,2205
3326415,2220
3326416,2222
3326417,2218
3326418,2201
3326419,2185
3326420,2184
3326421,2189
3326422,2199
3326423,2198
3326424,2189
3326425,2190
3326426,2199
3326427,2200
3326428,2199
3326429,2192
3326430,2190
3326431,2200
3326432,2203
3326433,2207
3326434,2215
3326435,2221
3326436,2232
3326437,2223
3326438,2217
3326439,2205
3326440,2192
3326441,2189
3326442,2188
3326443,2188
3326444,2188
3326445,2189
3326446,2188
3326447,2187
3326448,2187
3326449,2189
3326450,2200
3326451,2203
3326452,2207
3326453,2218
3326454,2221
3326455,2220
3326456,2223
3326457,2222
3326458,2221
3326459,2219
3326460,2217
3326461,2214
3326462,2205
3326463,2215
3326464,2216
3326465,2219
3326466,2223
3326467,2222
3326468,2221
3326469,2220
3326470,2217
3326471,2219
3326472,2222
3326473,2232
3326474,2233
3326475,2235
3326476,2248
3326477,2253
3326478,2265
3326479,2268
3326480,2267
3326481,2255
3326482,2250
3326483,2240
3326484,2248
3326485,2248
3326486,2237
3326487,2247
3326488,2254
3326489,2254
3326490,2254
3326491,2256
3326492,2264
3326493,2263
3326494,2263
3326495,2255
3326496,2251
3326497,2250
3326498,2256
3326499,2264
3326500,2263
3326501,2264
3326502,2265
3326503,2265
3326504,2268
3326505,2280
3326506,2271
3326507,2270
3326508,2284
3326509,2301
3326510,2314
3326511,2316
3326512,2318
3326513,2311
3326514,2283
3326515,2267
3326516,2264
3326517,2280
3326518,2297
3326519,2303
3326520,2313
3326521,2317
3326522,2329
3326523,2346
3326524,2360
3326525,2362
3326526,2362
3326527,2360
3326528,2361
3326529,2362
3326530,2366
3326531,2368
3326532,2365
3326533,2350
3326534,2343
3326535,2336
3326536,2344
3326537,2344
3326538,2345
3326539,2350
3326540,2347
3326541,2346
3326542,2350
3326543,2365
3326544,2367
3326545,2366
3326546,2364
3326547,2351
3326548,2343
3326549,2330
3326550,2330
3326551,2334
3326552,2335
3326553,2344
3326554,2345
3326555,2344
3326556,2334
3326557,2332
3326558,2333
3326559,2334
3326560,2330
3326561,2329
3326562,2330
3326563,2328
3326564,2320
3326565,2333
3326566,2335
3326567,2343
3326568,2335
3326569,2343
3326570,2346
3326571,2359
3326572,2361
3326573,2361
3326574,2349
3326575,2346
3326576,2335
3326577,2346
3326578,2360
3326579,2365
3326580,2378
3326581,2381
3326582,2393
3326583,2397
3326584,2398
3326585,2383
3326586,2379
3326587,2380
3326588,2379
3326589,2377
3326590,2379
3326591,2376
3326592,2378
3326593,2391
3326594,2396
3326595,2408
3326596,2413
3326597,2415
3326598,2413
3326599,2397
3326600,2383
3326601,2393
3326602,2395
3326603,2396
3326604,2393
3326605,2395
3326606,2396
3326607,2406
3326608,2410
3326609,2413
3326610,2411
3326611,2407
3326612,2396
3326613,2397
3326614,2397
3326615,2409
3326616,2424
3326617,2444
3326618,2463
3326619,2489
3326620,2503
3326621,2504
3326622,2503
3326623,2491
3326624,2473
3326625,2445
3326626,2424
3326627,2408
3326628,2398
3326629,2407
3326630,2423
3326631,2456
3326632,2473
3326633,2479
3326634,2520
3326635,2589
3326636,2666
3326637,2734
3326638,2794
3326639,2823
3326640,2792
3326641,2734
3326642,2678
3326643,2617
3326644,2556
3326645,2542
3326646,2569
3326647,2592
3326648,2635
3326649,2682
3326650,2729
3326651,2736
3326652,2717
3326653,2639
3326654,2567
3326655,2479
3326656,2430
3326657,2457
3326658,2536
3326659,2620
3326660,2669
3326661,2667
3326662,2654
3326663,2619
3326664,2599
3326665,2588
3326666,2585
3326667,2575
3326668,2552
3326669,2536
3326670,2560
3326671,2634
3326672,2732
3326673,2815
3326674,2907
3326675,2942
3326676,2941
3326677,2919
3326678,2846
3326679,2776
3326680,2695
3326681,2573
3326682,2447
3326683,2331
3326684,2250
3326685,2232
3326686,2264
3326687,2327
3326688,2394
3326689,2461
3326690,2504
3326691,2542
3326692,2605
3326693,2652
3326694,2669
3326695,2714
3326696,2799
3326697,2940
3326698,3036
3326699,3116
3326700,3165
3326701,3207
3326702,3181
3326703,3065
3326704,2891
3326705,2717
3326706,2623
3326707,2589
3326708,2554
3326709,2539
3326710,2504
3326711,2445
3326712,2365
3326713,2217
3326714,2108
3326715,2092
3326716,2190
3326717,2344
3326718,2504
3326719,2558
3326720,2506
3326721,2415
3326722,2397
3326723,2350
3326724,2327
3326725,2395
3326726,2494
3326727,2567
3326728,2604
3326729,2616
3326730,2589
3326731,2555
3326732,2472
3326733,2346
3326734,2249
3326735,2238
3326736,2347
3326737,2490
3326738,2640
3326739,2748
3326740,2750
3326741,2686
3326742,2590
3326743,2507
3326744,2376
3326745,2237
3326746,2159
3326747,2155
3326748,2250
3326749,2383
3326750,2521
3326751,2633
3326752,2683
3326753,2679
3326754,2639
3326755,2664
3326756,2781
3326757,2939
3326758,3064
3326759,3192
3326760,3308
3326761,3279
3326762,3088
3326763,2807
3326764,2508
3326765,2269
3326766,2089
3326767,2025
3326768,2028
3326769,2155
3326770,2377
3326771,2602
3326772,2728
3326773,2729
3326774,2636
3326775,2542
3326776,2504
3326777,2490
3326778,2542
3326779,2618
3326780,2682
3326781,2683
3326782,2601
3326783,2331
3326784,2027
3326785,1789
3326786,1677
3326787,1677
3326788,1803
3326789,2061
3326790,2393
3326791,2760
3326792,3085
3326793,3272
3326794,3289
3326795,3152
3326796,2941
3326797,2713
3326798,2505
3326799,2393
3326800,2392
3326801,2494
3326802,2558
3326803,2639
3326804,2667
3326805,2558
3326806,2441
3326807,2408
3326808,2424
3326809,2425
3326810,2459
3326811,2476
3326812,2461
3326813,2396
3326814,2345
3326815,2317
3326816,2317
3326817,2335
3326818,2364
3326819,2394
3326820,2445
3326821,2535
3326822,2683
3326823,2826
3326824,2992
3326825,3195
3326826,3357
3326827,3432
3326828,3262
3326829,2941
3326830,2602
3326831,2367
3326832,2251
3326833,2186
3326834,2106
3326835,1979
3326836,1863
3326837,1768
3326838,1718
3326839,1688
3326840,1724
3326841,1788
3326842,1850
3326843,1934
3326844,2060
3326845,2200
3326846,2347
3326847,2510
3326848,2652
3326849,2751
3326850,2870
3326851,3051
3326852,3272
3326853,3405
3326854,3358
3326855,3198
3326856,3068
3326857,2905
3326858,2781
3326859,2719
3326860,2599
3326861,2411
3326862,2213
3326863,2042
3326864,1979
3326865,2060
3326866,2236
3326867,2411
3326868,2510
3326869,2540
3326870,2486
3326871,2332
3326872,2136
3326873,1991
3326874,2046
3326875,2284
3326876,2606
3326877,2909
3326878,3018
3326879,2903
3326880,2713
3326881,2463
3326882,2223
3326883,2137
3326884,2122
3326885,2123
3326886,2203
3326887,2382
3326888,2667
3326889,3064
3326890,3545
3326891,3887
3326892,3897
3326893,3594
3326894,3144
3326895,2717
3326896,2408
3326897,2255
3326898,2135
3326899,2064
3326900,2078
3326901,2105
3326902,2173
3326903,2331
3326904,2489
3326905,2648
3326906,2874
3326907,3129
3326908,3355
3326909,3518
3326910,3630
3326911,3615
3326912,3308
3326913,2873
3326914,2408
3326915,2027
3326916,1785
3326917,1608
3326918,1609
3326919,1755
3326920,2043
3326921,2426
3326922,2714
3326923,2896
3326924,2957
3326925,2907
3326926,2797
3326927,2766
3326928,2783
3326929,2825
3326930,2936
3326931,3019
3326932,3068
3326933,3022
3326934,2891
3326935,2623
3326936,2461
3326937,2423
3326938,2414
3326939,2376
3326940,2297
3326941,2264
3326942,2253
3326943,2236
3326944,2279
3326945,2295
3326946,2252
3326947,2203
3326948,2186
3326949,2184
3326950,2222
3326951,2377
3326952,2538
3326953,2589
3326954,2664
3326955,2746
3326956,2808
3326957,2828
3326958,2781
3326959,2683
3326960,2572
3326961,2456
3326962,2331
3326963,2157
3326964,2014
3326965,1840
3326966,1743
3326967,1789
3326968,1928
3326969,2104
3326970,2346
3326971,2715
3326972,3088
3326973,3385
3326974,3516
3326975,3468
3326976,3256
3326977,3015
3326978,2782
3326979,2639
3326980,2539
3326981,2488
3326982,2492
3326983,2520
3326984,2504
3326985,2491
3326986,2486
3326987,2455
3326988,2380
3326989,2412
3326990,2455
3326991,2447
3326992,2392
3326993,2312
3326994,2282
3326995,2303
3326996,2381
3326997,2411
3326998,2343
3326999,2220
3327000,2188
3327001,2366
3327002,2445
3327003,2489
3327004,2439
3327005,2318
3327006,2252
3327007,2216
3327008,2214
3327009,2249
3327010,2251
3327011,2232
3327012,2186
3327013,2151
3327014,2075
3327015,2060
3327016,2063
3327017,2093
3327018,2158
3327019,2234
3327020,2311
3327021,2342
3327022,2266
3327023,2087
3327024,1912
3327025,1808
3327026,1821
3327027,2025
3327028,2280
3327029,2526
3327030,2667
3327031,2703
3327032,2667
3327033,2587
3327034,2457
3327035,2347
3327036,2282
3327037,2363
3327038,2472
3327039,2527
3327040,2507
3327041,2412
3327042,2362
3327043,2348
3327044,2360
3327045,2253
3327046,1962
3327047,1639
3327048,1432
3327049,1519
3327050,1853
3327051,2281
3327052,2731
3327053,3019
3327054,2988
3327055,2712
3327056,2395
3327057,2124
3327058,1870
3327059,1721
3327060,1772
3327061,2062
3327062,2383
3327063,2681
3327064,2889
3327065,2879
3327066,2726
3327067,2536
3327068,2415
3327069,2297
3327070,2265
3327071,2216
3327072,2040
3327073,1800
3327074,1495
3327075,1229
3327076,1088
3327077,1084
3327078,1148
3327079,1209
3327080,1278
3327081,1421
3327082,1727
3327083,2072
3327084,2280
3327085,2314
3327086,2376
3327087,2504
3327088,2570
3327089,2590
3327090,2490
3327091,2331
3327092,2137
3327093,2012
3327094,1950
3327095,1806
3327096,1592
3327097,1419
3327098,1422
3327099,1515
3327100,1655
3327101,1885
3327102,2173
3327103,2328
3327104,2314
3327105,2249
3327106,2185
3327107,2218
3327108,2238
3327109,2168
3327110,2127
3327111,2039
3327112,1838
3327113,1594
3327114,1373
3327115,1337
3327116,1516
3327117,1804
3327118,2076
3327119,2312
3327120,2446
3327121,2522
3327122,2536
3327123,2442
3327124,2296
3327125,2088
3327126,1848
3327127,1643
3327128,1453
3327129,1293
3327130,1211
3327131,1212
3327132,1288
3327133,1416
3327134,1579
3327135,1688
3327136,1866
3327137,2135
3327138,2330
3327139,2494
3327140,2701
3327141,2678
3327142,2536
3327143,2249
3327144,1784
3327145,1302
3327146,941
3327147,666
3327148,478
3327149,384
3327150,412
3327151,568
3327152,855
3327153,1193
3327154,1580
3327155,1996
3327156,2348
3327157,2601
3327158,2712
3327159,2761
3327160,2904
3327161,3000
3327162,2856
3327163,2525
3327164,1996
3327165,1356
3327166,829
3327167,456
3327168,266
3327169,250
3327170,349
3327171,392
3327172,526
3327173,733
3327174,943
3327175,1068
3327176,1179
3327177,1340
3327178,1432
3327179,1404
3327180,1340
3327181,1449
3327182,1599
3327183,1721
3327184,1738
3327185,1757
3327186,1836
3327187,1991
3327188,2039
3327189,1999
3327190,1930
3327191,1833
3327192,1799
3327193,1720
3327194,1578
3327195,1343
3327196,1131
3327197,974
3327198,859
3327199,825
3327200,959
3327201,1240
3327202,1419
3327203,1613
3327204,1768
3327205,1818
3327206,1720
3327207,1561
3327208,1307
3327209,1104
3327210,923
3327211,797
3327212,728
3327213,682
3327214,603
3327215,512
3327216,520
3327217,555
3327218,727
3327219,792
3327220,710
3327221,671
3327222,799
3327223,1005
3327224,1143
3327225,1224
3327226,1455
3327227,1723
3327228,1903
3327229,2045
3327230,2047
3327231,1837
3327232,1528
3327233,1182
3327234,923
3327235,733
3327236,589
3327237,392
3327238,184
3327239,39
3327240,7
3327241,24
3327242,74
3327243,127
3327244,185
3327245,297
3327246,360
3327247,525
3327248,859
3327249,1519
3327250,2155
3327251,2588
3327252,2650
3327253,2253
3327254,1647
3327255,1004
3327256,412
3327257,29
3327258,9
3327259,8
3327260,7
3327261,7
3327262,6
3327263,7
3327264,125
3327265,600
3327266,1128
3327267,1447
3327268,1369
3327269,1067
3327270,766
3327271,554
3327272,445
3327273,473
3327274,584
3327275,800
3327276,876
3327277,906
3327278,846
3327279,775
3327280,862
3327281,1039
3327282,1130
3327283,1024
3327284,889
3327285,767
3327286,590
3327287,345
3327288,140
3327289,102
3327290,280
3327291,512
3327292,781
3327293,906
3327294,891
3327295,798
3327296,504
3327297,206
3327298,22
3327299,8
3327300,9
3327301,110
3327302,295
3327303,458
3327304,774
3327305,1020
3327306,1199
3327307,1128
3327308,808
3327309,364
3327310,8
3327311,7
3327312,30
3327313,248
3327314,457
3327315,523
3327316,411
3327317,271
3327318,223
3327319,409
3327320,700
3327321,825
3327322,792
3327323,632
3327324,458
3327325,331
3327326,152
3327327,23
3327328,121
3327329,271
3327330,362
3327331,459
3327332,439
3327333,334
3327334,264
3327335,187
3327336,215
3327337,326
3327338,456
3327339,509
3327340,535
3327341,382
3327342,233
3327343,200
3327344,202
3327345,202
3327346,231
3327347,185
3327348,40
3327349,7
3327350,77
3327351,361
3327352,807
3327353,1103
3327354,1385
3327355,1805
3327356,2027
3327357,1962
3327358,1628
3327359,1286
3327360,895
3327361,444
3327362,136
3327363,7
3327364,17
3327365,88
3327366,70
3327367,6
3327368,42
3327369,221
3327370,439
3327371,847
3327372,1405
3327373,1625
3327374,1375
3327375,762
3327376,55
3327377,7
3327378,7
3327379,5
3327380,167
3327381,534
3327382,762
3327383,685
3327384,287
3327385,134
3327386,190
3327387,361
3327388,488
3327389,486
3327390,363
3327391,126
3327392,7
3327393,7
3327394,8
3327395,7
3327396,38
3327397,107
3327398,123
3327399,104
3327400,92
3327401,200
3327402,429
3327403,541
3327404,475
3327405,316
3327406,232
3327407,491
3327408,954
3327409,1165
3327410,1127
3327411,840
3327412,554
3327413,328
3327414,216
3327415,217
3327416,381
3327417,668
3327418,919
3327419,1035
3327420,1050
3327421,1003
3327422,987
3327423,1038
3327424,1040
3327425,1271
3327426,1339
3327427,1132
3327428,601
3327429,46
3327430,7
3327431,7
3327432,7
3327433,108
3327434,295
3327435,396
3327436,444
3327437,441
3327438,397
3327439,333
3327440,397
3327441,508
3327442,509
3327443,555
3327444,792
3327445,959
3327446,1087
3327447,1055
3327448,887
3327449,672
3327450,503
3327451,393
3327452,343
3327453,392
3327454,542
3327455,632
3327456,554
3327457,299
3327458,103
3327459,108
3327460,365
3327461,683
3327462,856
3327463,983
3327464,1016
3327465,927
3327466,812
3327467,715
3327468,719
3327469,749
3327470,731
3327471,747
3327472,960
3327473,1020
3327474,942
3327475,798
3327476,858
3327477,856
3327478,827
3327479,766
3327480,638
3327481,523
3327482,571
3327483,859
3327484,1277
3327485,1439
3327486,1560
3327487,1817
3327488,1864
3327489,1820
3327490,1815
3327491,1678
3327492,1385
3327493,859
3327494,219
3327495,8
3327496,7
3327497,7
3327498,7
3327499,8
3327500,8
3327501,33
3327502,109
3327503,295
3327504,492
3327505,728
3327506,1279
3327507,1752
3327508,1839
3327509,1680
3327510,1292
3327511,955
3327512,570
3327513,314
3327514,295
3327515,399
3327516,297
3327517,121
3327518,7
3327519,8
3327520,284
3327521,554
3327522,744
3327523,841
3327524,942
3327525,1259
3327526,1562
3327527,1660
3327528,1595
3327529,1391
3327530,1063
3327531,826
3327532,635
3327533,654
3327534,822
3327535,871
3327536,829
3327537,807
3327538,811
3327539,782
3327540,734
3327541,800
3327542,941
3327543,776
3327544,652
3327545,607
3327546,640
3327547,680
3327548,733
3327549,702
3327550,732
3327551,990
3327552,1118
3327553,1051
3327554,890
3327555,910
3327556,1004
3327557,984
3327558,909
3327559,969
3327560,856
3327561,794
3327562,702
3327563,571
3327564,511
3327565,815
3327566,1129
3327567,1353
3327568,1578
3327569,1802
3327570,1900
3327571,1736
3327572,1416
3327573,1242
3327574,1159
3327575,1067
3327576,1039
3327577,955
3327578,923
3327579,878
3327580,855
3327581,1161
3327582,1196
3327583,1112
3327584,1385
3327585,1468
3327586,1326
3327587,1196
3327588,1256
3327589,1497
3327590,1707
3327591,1678
3327592,1530
3327593,1416
3327594,1422
3327595,1659
3327596,1855
3327597,1855
3327598,1545
3327599,1259
3327600,1200
3327601,1258
3327602,1405
3327603,1596
3327604,1466
3327605,1326
3327606,1225
3327607,1294
3327608,1400
3327609,1703
3327610,1784
3327611,1896
3327612,2379
3327613,2605
3327614,2558
3327615,2510
3327616,2397
3327617,2445
3327618,2684
3327619,2776
3327620,2670
3327621,2472
3327622,2136
3327623,1736
3327624,1526
3327625,1739
3327626,2175
3327627,2527
3327628,2745
3327629,2522
3327630,2152
3327631,1967
3327632,1929
3327633,1806
3327634,1641
3327635,1530
3327636,1789
3327637,2214
3327638,2554
3327639,2424
3327640,2064
3327641,1802
3327642,1642
3327643,1663
3327644,1610
3327645,1499
3327646,1325
3327647,1225
3327648,1274
3327649,1551
3327650,1898
3327651,2217
3327652,2463
3327653,2556
3327654,2569
3327655,2480
3327656,2416
3327657,2478
3327658,2588
3327659,2703
3327660,2848
3327661,2699
3327662,2427
3327663,2044
3327664,1451
3327665,1239
3327666,1470
3327667,1948
3327668,2538
3327669,2985
3327670,2987
3327671,2632
3327672,2126
3327673,1726
3327674,1369
3327675,1069
3327676,776
3327677,664
3327678,704
3327679,862
3327680,1180
3327681,1437
3327682,1577
3327683,1579
3327684,1595
3327685,1722
3327686,2271
3327687,2951
3327688,3208
3327689,2735
3327690,2063
3327691,1546
3327692,1319
3327693,1536
3327694,2025
3327695,2362
3327696,2431
3327697,2471
3327698,2525
3327699,2747
3327700,2541
3327701,2064
3327702,1659
3327703,1435
3327704,1223
3327705,1224
3327706,1338
3327707,1452
3327708,1504
3327709,2074
3327710,2428
3327711,2239
3327712,1900
3327713,1658
3327714,1676
3327715,1863
3327716,2010
3327717,2175
3327718,2489
3327719,2556
3327720,2311
3327721,1896
3327722,1631
3327723,1705
3327724,1821
3327725,1770
3327726,1623
3327727,1592
3327728,1496
3327729,1292
3327730,1447
3327731,1784
3327732,1883
3327733,2074
3327734,2523
3327735,2746
3327736,2845
3327737,2764
3327738,2539
3327739,2223
3327740,1932
3327741,1624
3327742,1369
3327743,1064
3327744,823
3327745,663
3327746,694
3327747,955
3327748,1273
3327749,1417
3327750,1741
3327751,1656
3327752,1275
3327753,1095
3327754,1113
3327755,1214
3327756,1400
3327757,1754
3327758,2328
3327759,3051
3327760,3626
3327761,3741
3327762,3548
3327763,3116
3327764,2636
3327765,2362
3327766,2122
3327767,1688
3327768,1310
3327769,1262
3327770,1035
3327771,736
3327772,286
3327773,77
3327774,329
3327775,864
3327776,1580
3327777,2393
3327778,2990
3327779,3401
3327780,3466
3327781,3391
3327782,3273
3327783,2944
3327784,2281
3327785,1608
3327786,1100
3327787,779
3327788,606
3327789,619
3327790,791
3327791,971
3327792,1515
3327793,2393
3327794,2878
3327795,3065
3327796,2765
3327797,2381
3327798,2107
3327799,1952
3327800,1915
3327801,1847
3327802,1691
3327803,1463
3327804,1308
3327805,1351
3327806,1388
3327807,1463
3327808,1449
3327809,1369
3327810,1304
3327811,1195
3327812,1323
3327813,1448
3327814,1528
3327815,1838
3327816,2216
3327817,2231
3327818,2184
3327819,2271
3327820,2633
3327821,2764
3327822,2522
3327823,2360
3327824,2137
3327825,1709
3327826,1336
3327827,1145
3327828,1182
3327829,1420
3327830,1641
3327831,1598
3327832,1755
3327833,2013
3327834,2235
3327835,2457
3327836,2747
3327837,2826
3327838,2475
3327839,2102
3327840,1801
3327841,1517
3327842,1609
3327843,1708
3327844,1528
3327845,1373
3327846,1290
3327847,1212
3327848,1399
3327849,1771
3327850,2040
3327851,1977
3327852,1833
3327853,1895
3327854,2111
3327855,2280
3327856,2280
3327857,2092
3327858,1847
3327859,1739
3327860,1662
3327861,1546
3327862,1481
3327863,1544
3327864,1757
3327865,1960
3327866,2105
3327867,2299
3327868,2152
3327869,1884
3327870,1710
3327871,1672
3327872,1545
3327873,1370
3327874,1384
3327875,1512
3327876,1671
3327877,1702
3327878,1485
3327879,1406
3327880,1592
3327881,1832
3327882,1949
3327883,1984
3327884,2014
3327885,1960
3327886,1801
3327887,1727
3327888,1786
3327889,1791
3327890,1646
3327891,1662
3327892,1803
3327893,2313
3327894,2875
3327895,2862
3327896,2889
3327897,2761
3327898,2518
3327899,2159
3327900,1880
3327901,1534
3327902,1304
3327903,1401
3327904,1405
3327905,1294
3327906,1369
3327907,1770
3327908,2009
3327909,2140
3327910,2137
3327911,1935
3327912,2109
3327913,2524
3327914,2839
3327915,3176
3327916,2742
3327917,1978
3327918,1420
3327919,1069
3327920,572
3327921,558
3327922,860
3327923,1131
3327924,1534
3327925,1688
3327926,1784
3327927,2217
3327928,2922
3327929,3271
3327930,3103
3327931,2831
3327932,2696
3327933,2472
3327934,2216
3327935,1976
3327936,2029
3327937,2348
3327938,2218
3327939,1917
3327940,1817
3327941,1817
3327942,1614
3327943,1358
3327944,1036
3327945,670
3327946,599
3327947,775
3327948,998
3327949,1230
3327950,1399
3327951,1656
3327952,2012
3327953,2299
3327954,2487
3327955,2494
3327956,2542
3327957,2874
3327958,2936
3327959,2712
3327960,2304
3327961,1914
3327962,1756
3327963,1847
3327964,2048
3327965,2559
3327966,2990
3327967,3088
3327968,2905
3327969,2601
3327970,2235
3327971,1887
3327972,1704
3327973,1592
3327974,1099
3327975,680
3327976,702
3327977,887
3327978,999
3327979,1258
3327980,1888
3327981,2382
3327982,2766
3327983,3018
3327984,3049
3327985,2887
3327986,3144
3327987,3722
3327988,3494
3327989,2809
3327990,2057
3327991,1516
3327992,1191
3327993,1036
3327994,1181
3327995,1691
3327996,1994
3327997,2058
3327998,1918
3327999,1751
3328000,1769
3328001,1849
3328002,1850
3328003,2062
3328004,2380
3328005,2552
3328006,2508
3328007,2233
3328008,2108
3328009,2090
3328010,2094
3328011,2056
3328012,1991
3328013,1960
3328014,1903
3328015,1944
3328016,2039
3328017,2121
3328018,2140
3328019,2029
3328020,2169
3328021,2521
3328022,2522
3328023,2202
3328024,1853
3328025,1772
3328026,1880
3328027,2111
3328028,2233
3328029,2217
3328030,2124
3328031,1838
3328032,1549
3328033,1919
3328034,2312
3328035,2568
3328036,2685
3328037,2810
3328038,2988
3328039,3166
3328040,3177
3328041,2718
3328042,2141
3328043,1883
3328044,1672
3328045,1711
3328046,1960
3328047,2090
3328048,2394
3328049,2478
3328050,2247
3328051,1943
3328052,1696
3328053,1752
3328054,2076
3328055,2075
3328056,2204
3328057,2599
3328058,2974
3328059,2807
3328060,2684
3328061,2555
3328062,2630
3328063,2766
3328064,2590
3328065,2280
3328066,2088
3328067,1930
3328068,1578
3328069,1512
3328070,1721
3328071,1913
3328072,2128
3328073,2216
3328074,2171
3328075,2237
3328076,2409
3328077,2588
3328078,2795
3328079,2858
3328080,2584
3328081,1999
3328082,1642
3328083,1902
3328084,2298
3328085,2476
3328086,2570
3328087,2668
3328088,2907
3328089,3022
3328090,2622
3328091,2314
3328092,1998
3328093,1689
3328094,1503
3328095,1613
3328096,1816
3328097,2048
3328098,2286
3328099,2538
3328100,2862
3328101,2985
3328102,2813
3328103,2443
3328104,1963
3328105,1816
3328106,2060
3328107,2377
3328108,2554
3328109,2730
3328110,3036
3328111,3065
3328112,2957
3328113,2830
3328114,2841
3328115,3003
3328116,2942
3328117,2585
3328118,2250
3328119,2094
3328120,2022
3328121,1611
3328122,1197
3328123,1238
3328124,1415
3328125,1644
3328126,1655
3328127,1544
3328128,1784
3328129,2426
3328130,3087
3328131,3646
3328132,3656
3328133,3434
3328134,3293
3328135,3294
3328136,2808
3328137,2171
3328138,1898
3328139,2064
3328140,2363
3328141,2167
3328142,1579
3328143,1434
3328144,1596
3328145,1519
3328146,1482
3328147,1881
3328148,2425
3328149,2845
3328150,3178
3328151,3319
3328152,3463
3328153,3518
3328154,3197
3328155,2878
3328156,2895
3328157,2634
3328158,2251
3328159,1736
3328160,1514
3328161,1466
3328162,1562
3328163,1914
3328164,2297
3328165,2491
3328166,2877
3328167,3212
3328168,2925
3328169,2543
3328170,2236
3328171,2236
3328172,2287
3328173,2155
3328174,2094
3328175,2153
3328176,2167
3328177,2344
3328178,2669
3328179,2957
3328180,3208
3328181,3081
3328182,2782
3328183,2492
3328184,2204
3328185,2044
3328186,1886
3328187,1613
3328188,1388
3328189,1582
3328190,2235
3328191,2810
3328192,3015
3328193,3102
3328194,3246
3328195,3246
3328196,2984
3328197,2600
3328198,2219
3328199,2014
3328200,2185
3328201,2487
3328202,2841
3328203,2894
3328204,3066
3328205,3064
3328206,2765
3328207,2671
3328208,2583
3328209,2454
3328210,2266
3328211,1895
3328212,1902
3328213,2296
3328214,2621
3328215,2635
3328216,2522
3328217,2729
3328218,2839
3328219,2832
3328220,2889
3328221,3000
3328222,3131
3328223,3243
3328224,3210
3328225,3389
3328226,3563
3328227,3340
3328228,2847
3328229,2669
3328230,2856
3328231,2960
3328232,2859
3328233,2797
3328234,2845
3328235,2783
3328236,2570
3328237,2216
3328238,2058
3328239,2138
3328240,2280
3328241,2376
3328242,2414
3328243,2413
3328244,2409
3328245,2364
3328246,2088
3328247,1945
3328248,1929
3328249,1631
3328250,1598
3328251,1980
3328252,2780
3328253,3756
3328254,4095
3328255,3966
3328256,3722
3328257,3326
3328258,2783
3328259,2231
3328260,2010
3328261,2062
3328262,2153
3328263,2263
3328264,2359
3328265,2362
3328266,2429
3328267,3000
3328268,3608
3328269,4057
3328270,4057
3328271,3724
3328272,3501
3328273,3191
3328274,2489
3328275,2156
3328276,2208
3328277,2303
3328278,1816
3328279,1291
3328280,1051
3328281,1355
3328282,1803
3328283,2184
3328284,2459
3328285,2958
3328286,3467
3328287,3465
3328288,3019
3328289,2844
3328290,3177
3328291,3563
3328292,3673
3328293,3423
3328294,3112
3328295,2986
3328296,2746
3328297,2268
3328298,1991
3328299,1645
3328300,1691
3328301,1931
3328302,2267
3328303,2666
3328304,2971
3328305,3257
